Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength
273.5918,9167,right,1,90.40525,242.1115,9.489828,17.6784,24.48683,20.16674,0.9777967,-0.7280571,-1.130496,147.5528,203.6521,24.89399,345.4947,54.088,54.44444,0,1.146516,0.3408098
273.6086,9168,right,1,90.23058,242.4162,9.667174,-9.345634,16.30492,9.488359,0.9874841,-0.7403257,-1.128517,147.0126,203.3526,24.93114,345.527,54.21915,52.76776,0,1.191498,0.4026113
273.624,9169,right,1,90.38185,242.2457,10.18191,8.003594,-9.02105,27.23345,1.01319,-0.7818974,-1.127307,146.1795,201.6233,25.0449,346.8397,55.41181,52.99737,0,1.245498,0.5162295
273.6423,9170,right,1,90.98199,242.9995,10.67928,32.84512,41.25454,27.2199,1.027869,-0.8217421,-1.116918,145.4678,200.6714,25.64703,342.4849,49.86378,55.05781,0,1.300966,0.6881927
273.6583,9171,right,1,91.56508,244.1898,11.4558,30.77928,62.83335,40.99072,1.045975,-0.8581307,-1.114884,144.8842,200.3958,26.36297,337.8755,45.75611,61.92432,0,1.315994,0.6701754
273.6764,9172,right,1,91.90194,244.9198,12.22282,17.93541,38.86657,40.83764,1.06433,-0.8855028,-1.117087,144.2764,199.9001,26.79051,333.4831,41.20191,64.7294,0,1.283024,0.7644636
273.6921,9172,right,1,91.90194,244.9198,12.22282,17.93541,38.86657,40.83764,1.06433,-0.8855028,-1.117087,144.2764,199.9001,26.79051,333.4831,41.20191,64.7294,0,1.283024,0.7644636
273.7108,9173,right,1,91.8689,245.2126,12.28552,-1.725378,15.28751,3.273776,1.066867,-0.9053277,-1.111524,143.6274,199.4995,26.90623,330.3226,37.62994,63.87643,0,1.328907,0.7991765
273.7241,9174,right,1,92.16582,245.8448,12.37124,15.76494,33.56247,4.551226,1.06886,-0.9206434,-1.099751,143.2672,199.4391,27.15008,329.8922,36.85087,61.20599,0,1.336668,0.7307631
273.7424,9175,right,1,93.4037,247.0597,12.69503,66.55215,65.31744,17.40797,1.083714,-0.9240041,-1.096886,144.0335,200.0251,27.10937,333.6223,40.20759,57.73716,0,1.304807,0.6283928
273.7578,9176,right,1,93.84676,247.3053,13.06905,23.47136,13.01021,19.81325,1.094107,-0.9122068,-1.101392,144.6697,200.382,27.13935,339.012,46.19028,56.79791,0,1.298615,0.5887486
