Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength
1755.61,71157,right,1,-17.71034,171.0727,-209.7628,12.41337,-8.754176,-4.551274,-1.497981,1.142629,-0.7872471,-6.393023,232.4423,-199.3748,18.39356,293.4747,27.24491,0,0.6439299,0.4872884
1755.623,71158,right,1,-17.56216,170.355,-209.2922,7.696507,-37.27495,24.44274,-1.48947,1.055119,-0.862617,-5.810769,231.4346,-198.2402,0.4212845,291.2711,29.96272,0,0.6269808,0.4507838
1755.64,71159,right,1,-17.62285,169.5501,-208.8759,-3.110416,-41.25597,21.33644,-1.475854,0.8820543,-0.8793074,-5.47553,230.7201,-197.3298,-17.35196,305.0763,26.33496,0,0.6169076,0.4653818
1755.656,71160,right,1,-17.66957,168.5291,-208.2569,-2.380188,-52.0202,31.54207,-1.455455,0.6098596,-0.8542301,-5.13431,229.5968,-195.7023,-33.79548,313.2252,23.11417,0,0.6053376,0.4336813
1755.673,71161,right,1,-17.52358,167.5293,-207.8626,7.139578,-48.89342,19.28159,-1.425915,0.3665808,-0.7914242,-4.693821,228.3606,-193.8299,-46.44077,318.0865,20.41817,0,0.6208153,0.4227649
1755.689,71161,right,1,-17.52358,167.5293,-207.8626,7.139578,-48.89342,19.28159,-1.425915,0.3665808,-0.7914242,-4.693821,228.3606,-193.8299,-46.44077,318.0865,20.41817,0,0.6208153,0.4227649
1755.706,71162,right,1,-17.28594,166.4896,-208.2946,11.27011,-49.3087,-20.48609,-1.395646,0.2712246,-0.723771,-4.466983,226.9933,-192.7118,-56.61539,317.5353,18.89741,0,0.6056473,0.3732952
1755.722,71163,right,1,-16.64924,165.9097,-208.9193,30.88844,-28.1359,-30.30704,-1.37947,0.2974218,-0.6869071,-4.26183,226.0079,-192.3006,-66.81557,306.5135,20.54131,0,0.6244782,0.4481629
1755.74,71164,right,1,-15.80587,164.8978,-209.1669,41.70535,-50.03571,-12.24659,-1.398335,0.4598099,-0.762975,-3.656716,225.4126,-194.1659,-78.02843,313.9287,11.57557,0,0.6803086,0.5554668
1755.756,71165,right,1,-15.2249,163.6416,-209.3879,28.56842,-61.77647,-10.86576,-1.431838,0.4919315,-0.8807445,-3.326231,224.3224,-196.1221,-87.59895,309.0449,7.387098,0,0.6550877,0.4989934
1755.773,71165,right,1,-15.2249,163.6416,-209.3879,28.56842,-61.77647,-10.86576,-1.431838,0.4919315,-0.8807445,-3.326231,224.3224,-196.1221,-87.59895,309.0449,7.387098,0,0.6550877,0.4989934
1755.79,71166,right,1,-14.89965,162.9231,-210.0826,16.45034,-36.33643,-35.13628,-1.465251,0.4596346,-0.9969807,-3.656596,223.8712,-198.5645,-97.51341,307.0403,1.359528,0,0.6394998,0.4503796
1755.806,71167,right,1,-14.96673,162.594,-210.8071,-3.46491,-17.00019,-37.42096,-1.497506,0.7816868,-1.160802,-4.025054,223.8452,-201.581,-107.2881,311.5263,-8.333631,0,0.6150723,0.3301387
1755.823,71168,right,1,-15.25651,162.6797,-211.8506,-15.14899,4.483098,-54.55459,-1.534965,1.198894,-1.373959,-4.294347,224.1209,-205.3951,-111.5236,315.9648,-16.28559,0,0.5992976,0.205671
1755.839,71169,right,1,-15.57942,163.2591,-212.8982,-16.87112,30.26709,-54.72995,-1.583215,1.421478,-1.635491,-4.475262,224.6742,-209.654,-108.151,316.6327,-18.62835,0,0.5763413,0.01055749
1755.855,71170,right,1,-15.78023,164.222,-213.7345,-10.58615,50.76191,-44.08818,-1.639003,1.53002,-1.90348,-4.648168,225.4523,-213.825,-98.9587,316.477,-17.57046,0,0.5155904,0
1755.873,71171,right,1,-16.24561,164.464,-214.4474,-24.89044,12.94264,-38.12923,-1.655958,1.535495,-1.971692,-4.656322,225.624,-215.5661,-85.68934,319.2838,-14.67481,0,0.5491048,0
1755.89,71172,right,1,-16.57722,164.1375,-215.5672,-17.86488,-17.58814,-60.33121,-1.678762,1.597045,-2.108884,-5.364828,225.3563,-217.7566,-71.32198,319.667,-11.72031,0,0.5391993,0
1755.906,71172,right,1,-16.57722,164.1375,-215.5672,-17.86488,-17.58814,-60.33121,-1.678762,1.597045,-2.108884,-5.364828,225.3563,-217.7566,-71.32198,319.667,-11.72031,0,0.5391993,0
1755.923,71173,right,1,-17.00785,162.9861,-216.1729,-23.48959,-62.80434,-33.03711,-1.688094,1.683198,-2.232365,-5.902002,224.2139,-218.1157,-48.40124,311.3222,-2.937293,0,0.5030199,0
1755.94,71174,right,1,-16.97523,163.0755,-215.8591,1.780631,4.877212,17.1256,-1.690878,1.75616,-2.326716,-5.211144,224.1664,-217.1724,-15.78399,299.684,6.168399,0,0.4840674,0
